frame.number,ip.src,ip.dst,tcp.srcport,udp.srcport,tcp.dstport,udp.dstport,ip.proto,Flow_ID
429,192.168.70.150,192.168.70.129,56212,,8081,,6,31
430,192.168.70.150,192.168.70.129,56212,,8081,,6,31
431,192.168.70.129,192.168.70.150,8081,,56212,,6,31
432,192.168.70.129,192.168.70.150,8081,,56212,,6,31
433,192.168.70.129,192.168.70.150,8081,,56212,,6,31
434,192.168.70.150,192.168.70.129,56212,,8081,,6,31
435,192.168.70.150,192.168.70.129,56212,,8081,,6,31
436,192.168.70.129,192.168.70.150,8081,,56212,,6,31
437,192.168.70.150,192.168.70.129,56212,,8081,,6,31
438,192.168.70.150,192.168.70.129,56212,,8081,,6,31
439,192.168.70.129,192.168.70.150,8081,,56212,,6,31
440,192.168.70.150,192.168.70.129,56212,,8081,,6,31
441,192.168.70.150,192.168.70.129,37894,,502,,6,21
442,192.168.70.129,192.168.70.150,502,,37894,,6,21
443,192.168.70.150,192.168.70.129,37894,,502,,6,21
444,,,,,,,,N/A
445,192.168.70.150,192.168.70.129,56214,,8081,,6,32
446,192.168.70.129,192.168.70.150,8081,,56214,,6,32
447,192.168.70.150,192.168.70.129,56214,,8081,,6,32
448,192.168.70.150,192.168.70.129,56214,,8081,,6,32
449,192.168.70.129,192.168.70.150,8081,,56214,,6,32
450,192.168.70.150,192.168.70.129,37894,,502,,6,21
451,192.168.70.129,192.168.70.150,502,,37894,,6,21
452,192.168.70.150,192.168.70.129,37894,,502,,6,21
453,192.168.70.129,192.168.70.150,8081,,56214,,6,32
454,192.168.70.129,192.168.70.150,8081,,56214,,6,32
455,192.168.70.150,192.168.70.129,56214,,8081,,6,32
456,192.168.70.150,192.168.70.129,56214,,8081,,6,32
457,192.168.70.129,192.168.70.150,8081,,56214,,6,32
