frame.number,ip.src,ip.dst,tcp.srcport,udp.srcport,tcp.dstport,udp.dstport,ip.proto,Flow_ID
400,192.168.70.150,192.168.70.129,59244,,8081,,6,25
401,192.168.70.150,192.168.70.129,59244,,8081,,6,25
402,192.168.70.129,192.168.70.150,8081,,59244,,6,25
403,192.168.70.150,192.168.70.129,59244,,8081,,6,25
404,192.168.70.150,192.168.70.129,46950,,502,,6,1
405,192.168.70.129,192.168.70.150,502,,46950,,6,1
406,192.168.70.150,192.168.70.129,46950,,502,,6,1
407,192.168.70.150,192.168.70.129,59250,,8081,,6,26
408,192.168.70.129,192.168.70.150,8081,,59250,,6,26
409,192.168.70.150,192.168.70.129,59250,,8081,,6,26
410,192.168.70.150,192.168.70.129,59250,,8081,,6,26
411,192.168.70.129,192.168.70.150,8081,,59250,,6,26
412,192.168.70.150,192.168.70.129,46950,,502,,6,1
413,192.168.70.129,192.168.70.150,502,,46950,,6,1
414,192.168.70.150,192.168.70.129,46950,,502,,6,1
415,192.168.70.129,192.168.70.150,8081,,59250,,6,26
416,192.168.70.129,192.168.70.150,8081,,59250,,6,26
417,192.168.70.150,192.168.70.129,59250,,8081,,6,26
418,192.168.70.150,192.168.70.129,59250,,8081,,6,26
419,192.168.70.129,192.168.70.150,8081,,59250,,6,26
420,192.168.70.150,192.168.70.129,59250,,8081,,6,26
421,192.168.70.150,192.168.70.129,59250,,8081,,6,26
422,192.168.70.129,192.168.70.150,8081,,59250,,6,26
423,192.168.70.150,192.168.70.129,59250,,8081,,6,26
424,192.168.70.129,209.250.254.15,,57809,,21116,17,12
425,209.250.254.15,192.168.70.129,,21116,,57809,17,12
426,192.168.70.150,192.168.70.129,46950,,502,,6,1
427,192.168.70.129,192.168.70.150,502,,46950,,6,1
428,192.168.70.150,192.168.70.129,46950,,502,,6,1
429,192.168.70.150,192.168.70.129,59258,,8081,,6,27
430,192.168.70.129,192.168.70.150,8081,,59258,,6,27
431,192.168.70.150,192.168.70.129,59258,,8081,,6,27
432,192.168.70.150,192.168.70.129,59258,,8081,,6,27
433,192.168.70.129,192.168.70.150,8081,,59258,,6,27
434,192.168.70.129,192.168.70.150,8081,,59258,,6,27
435,192.168.70.129,192.168.70.150,8081,,59258,,6,27
436,192.168.70.150,192.168.70.129,59258,,8081,,6,27
437,192.168.70.150,192.168.70.129,59258,,8081,,6,27
438,192.168.70.129,192.168.70.150,8081,,59258,,6,27
439,192.168.70.150,192.168.70.129,59258,,8081,,6,27
440,192.168.70.150,192.168.70.129,59258,,8081,,6,27
441,192.168.70.129,192.168.70.150,8081,,59258,,6,27
442,192.168.70.150,192.168.70.129,59258,,8081,,6,27
443,192.168.70.150,192.168.70.129,46950,,502,,6,1
444,192.168.70.129,192.168.70.150,502,,46950,,6,1
445,192.168.70.150,192.168.70.129,46950,,502,,6,1
446,192.168.70.150,192.168.70.129,59272,,8081,,6,28
447,192.168.70.129,192.168.70.150,8081,,59272,,6,28
448,192.168.70.150,192.168.70.129,59272,,8081,,6,28
449,192.168.70.150,192.168.70.129,59272,,8081,,6,28
450,192.168.70.129,192.168.70.150,8081,,59272,,6,28
451,192.168.70.129,192.168.70.150,8081,,59272,,6,28
452,192.168.70.129,192.168.70.150,8081,,59272,,6,28
453,192.168.70.150,192.168.70.129,59272,,8081,,6,28
454,192.168.70.150,192.168.70.129,59272,,8081,,6,28
455,192.168.70.129,192.168.70.150,8081,,59272,,6,28
456,192.168.70.150,192.168.70.129,59272,,8081,,6,28
457,192.168.70.150,192.168.70.129,59272,,8081,,6,28
458,192.168.70.129,192.168.70.150,8081,,59272,,6,28
459,192.168.70.150,192.168.70.129,59272,,8081,,6,28
460,192.168.70.150,192.168.70.129,46950,,502,,6,1
461,192.168.70.129,192.168.70.150,502,,46950,,6,1
462,192.168.70.150,192.168.70.129,46950,,502,,6,1
463,192.168.70.150,192.168.70.129,59280,,8081,,6,29
464,192.168.70.129,192.168.70.150,8081,,59280,,6,29
465,192.168.70.150,192.168.70.129,59280,,8081,,6,29
466,192.168.70.150,192.168.70.129,59280,,8081,,6,29
