frame.number,ip.src,ip.dst,tcp.srcport,udp.srcport,tcp.dstport,udp.dstport,ip.proto,Flow_ID
2775,10.7.10.103,198.55.107.156,49204,,80,,6,8
2776,198.55.107.156,10.7.10.103,80,,49204,,6,8
2777,198.55.107.156,10.7.10.103,80,,49204,,6,8
2778,198.55.107.156,10.7.10.103,80,,49204,,6,8
2779,198.55.107.156,10.7.10.103,80,,49204,,6,8
2780,198.55.107.156,10.7.10.103,80,,49204,,6,8
2781,198.55.107.156,10.7.10.103,80,,49204,,6,8
2782,198.55.107.156,10.7.10.103,80,,49204,,6,8
2783,10.7.10.103,198.55.107.156,49204,,80,,6,8
2784,198.55.107.156,10.7.10.103,80,,49204,,6,8
2785,198.55.107.156,10.7.10.103,80,,49204,,6,8
2786,198.55.107.156,10.7.10.103,80,,49204,,6,8
2787,198.55.107.156,10.7.10.103,80,,49204,,6,8
